Sample Size,Mean Estimate,Lower Bound,Upper Bound
226.0,1.0032297594638921,0.99814925092498,1.0083102680028042
227.0,1.0042083341748085,0.9991278256358963,1.0092888427137205
228.0,1.0048964940738758,0.9998159855349636,1.0099770026127879
229.0,1.005560892146004,1.000480383607092,1.010641400684916
230.0,1.0050128947321697,0.9999323861932575,1.0100934032710818
231.0,1.0057087239750915,1.0006282154361794,1.0107892325140035
232.0,1.0056090964154867,1.0005285878765746,1.0106896049543987
233.0,1.005594326557132,1.00051381801822,1.0106748350960442
234.0,1.0049326297611147,0.9998521212222026,1.0100131383000268
235.0,1.0053693008322087,1.0002887922932966,1.0104498093711207
236.0,1.0056629129862802,1.0005824044473681,1.0107434215251923
237.0,1.0057970713314022,1.00071656279249,1.0108775798703142
238.0,1.0055493803079443,1.0004688717690322,1.0106298888468563
239.0,1.0056152429472172,1.000534734408305,1.0106957514861292
240.0,1.0056753477651539,1.0005948392262418,1.010755856304066
241.0,1.0053667095896937,1.0002862010507816,1.0104472181286057
242.0,1.004660068903331,0.9995795603644188,1.009740577442243
243.0,1.0047860272513311,0.999705518712419,1.0098665357902432
244.0,1.0049268042285506,0.9998462956896385,1.0100073127674627
245.0,1.005539546738369,1.000459038199457,1.010620055277281
246.0,1.0050817110592682,1.0000012025203562,1.0101622195981803
247.0,1.0048933336469066,0.9998128251079944,1.0099738421858186
248.0,1.0048307670277512,0.999750258488839,1.0099112755666633
249.0,1.0045563748377708,0.9994758662988587,1.009636883376683
250.0,1.0043165407662047,0.9992360322272925,1.0093970493051168
251.0,1.0039919679280926,0.9989114593891805,1.0090724764670047
252.0,1.0044916051275639,0.9994110965886517,1.009572113666476
253.0,1.0042507567722996,0.9991702482333874,1.0093312653112116
254.0,1.003613880013996,0.9985333714750838,1.008694388552908
255.0,1.0036775200838448,0.9985970115449326,1.0087580286227569
256.0,1.0041620079164528,0.9990814993775406,1.009242516455365
257.0,1.0043723925392911,0.9992918840003789,1.0094529010782032
258.0,1.0041907954724354,0.9991102869335232,1.0092713040113475
259.0,1.0036373291432634,0.9985568206043512,1.0087178376821755
260.0,1.0038028522291824,0.9987223436902702,1.0088833607680945
261.0,1.0042646962510202,0.999184187712108,1.0093452047899323
262.0,1.0043674237210598,0.9992869151821476,1.0094479322599719
263.0,1.0042718722326025,0.9991913636936903,1.0093523807715146
264.0,1.0041847744412276,0.9991042659023154,1.0092652829801396
265.0,1.0037220129754545,0.9986415044365423,1.0088025215143666
266.0,1.0035821125739186,0.9985016040350064,1.0086626211128307
267.0,1.003538226427388,0.9984577178884758,1.0086187349663
268.0,1.0035080026808554,0.9984274941419432,1.0085885112197674
269.0,1.003072203613879,0.9979916950749669,1.0081527121527911
270.0,1.0028080920031661,0.9977275834642539,1.0078886005420782
271.0,1.002771829409096,0.9976913208701838,1.007852337948008
272.0,1.0032463862321617,0.9981658776932495,1.0083268947710737
273.0,1.0032740367261834,0.9981935281872713,1.0083545452650955
274.0,1.0032163439833808,0.9981358354444686,1.0082968525222928
275.0,1.0027119350178604,0.9976314264789482,1.0077924435567724
276.0,1.003088031049866,0.9980075225109538,1.008168539588778
277.0,1.0034422231719609,0.9983617146330487,1.008522731710873
278.0,1.0033211556310975,0.9982406470921853,1.0084016641700095
279.0,1.002666609520824,0.9975861009819119,1.0077471180597362
280.0,1.0033948373733501,0.9983143288344379,1.0084753459122622
281.0,1.004292949936611,0.9992124413976987,1.009373458475523
282.0,1.004405456516878,0.9993249479779659,1.0094859650557901
283.0,1.0044977437277078,0.9994172351887957,1.00957825226662
284.0,1.0041032544830741,0.999022745944162,1.0091837630219862
285.0,1.003581877202428,0.9985013686635159,1.0086623857413402
286.0,1.0039333652698448,0.9988528567309326,1.0090138738087568
287.0,1.0045620391798271,0.9994815306409149,1.0096425477187392
288.0,1.0047552664165116,0.9996747578775994,1.0098357749554236
289.0,1.0050696411150966,0.9999891325761844,1.0101501496540086
290.0,1.0052669148581572,1.0001864063192452,1.0103474233970693
291.0,1.0060634546019636,1.0009829460630515,1.0111439631408756
292.0,1.0067045607476168,1.0016240522087048,1.011785069286529
293.0,1.0067907440865131,1.001710235547601,1.0118712526254252
294.0,1.0064255494167809,1.0013450408778688,1.011506057955693
295.0,1.006587925623381,1.0015074170844689,1.011668434162293
296.0,1.0060576483718657,1.0009771398329537,1.0111381569107778
297.0,1.0054047365580117,1.0003242280190996,1.0104852450969237
298.0,1.0052450589447313,1.0001645504058192,1.0103255674836433
299.0,1.0052189935074833,1.0001384849685713,1.0102995020463954
300.0,1.0050221868280185,0.9999416782891063,1.0101026953669305
301.0,1.0048930347869482,0.9998125262480361,1.0099735433258603
302.0,1.0049511372815885,0.9998706287426763,1.0100316458205005
303.0,1.0048948736005379,0.9998143650616257,1.00997538213945
304.0,1.0048025447753215,0.9997220362364093,1.0098830533142336
305.0,1.0049545807106801,0.9998740721717679,1.0100350892495922
306.0,1.004693254459648,0.9996127459207359,1.0097737629985601
307.0,1.0047316703089644,0.9996511617700522,1.0098121788478764
308.0,1.0040341014871708,0.9989535929482586,1.0091146100260828
309.0,1.0037438587169263,0.9986633501780141,1.0088243672558384
310.0,1.0036297476943457,0.9985492391554335,1.0087102562332577
311.0,1.00344888199988,0.9983683734609677,1.008529390538792
312.0,1.0030582721169263,0.9979777635780142,1.0081387806558384
313.0,1.0024582302035991,0.997377721664687,1.0075387387425112
314.0,1.0019847931483363,0.9969042846094242,1.0070653016872484
315.0,1.0020387064230079,0.9969581978840957,1.00711921496192
316.0,1.0021091976216898,0.9970286890827776,1.0071897061606019
317.0,1.0027070233130657,0.9976265147741535,1.0077875318519778
318.0,1.0028312663807366,0.9977507578418244,1.0079117749196487
319.0,1.0027395527705125,0.9976590442316003,1.0078200613094246
320.0,1.002294095610698,0.9972135870717859,1.00737460414961
321.0,1.0021011258110837,0.9970206172721715,1.0071816343499957
322.0,1.0018549387905564,0.9967744302516443,1.0069354473294685
323.0,1.0018266127981859,0.9967461042592737,1.006907121337098
324.0,1.0015953246968925,0.9965148161579803,1.0066758332358046
325.0,1.0022822709227304,0.9972017623838182,1.0073627794616424
326.0,1.0028358407564948,0.9977553322175826,1.0079163492954069
327.0,1.0031749507803371,0.998094442241425,1.0082554593192492
328.0,1.0029840826504826,0.9979035741115704,1.0080645911893946
329.0,1.00260703698579,0.9975265284468778,1.007687545524702
330.0,1.002446544649882,0.9973660361109699,1.007527053188794
331.0,1.0024005831477267,0.9973200746088146,1.0074810916866388
332.0,1.0026153130879105,0.9975348045489983,1.0076958216268226
333.0,1.0032954951324238,0.9982149865935116,1.0083760036713358
334.0,1.0031010524166726,0.9980205438777604,1.0081815609555846
335.0,1.0031078298230993,0.9980273212841871,1.0081883383620114
336.0,1.0028541824159,0.9977736738769879,1.0079346909548121
337.0,1.0027289939048993,0.9976484853659872,1.0078095024438114
338.0,1.003002418653887,0.9979219101149749,1.0080829271927991
339.0,1.0027940557391404,0.9977135472002282,1.0078745642780524
340.0,1.0027897231535283,0.9977092146146161,1.0078702316924404
341.0,1.0028776655684641,0.997797157029552,1.0079581741073762
342.0,1.00290613504614,0.9978256265072277,1.007986643585052
343.0,1.003375002316362,0.9982944937774497,1.008455510855274
344.0,1.003437761944432,0.9983572534055197,1.008518270483344
345.0,1.0039020826263942,0.9988215740874821,1.0089825911653063
346.0,1.0044193578629128,0.9993388493240006,1.0094998664018249
347.0,1.0039280273832072,0.998847518844295,1.0090085359221193
348.0,1.0046139402928937,0.9995334317539816,1.0096944488318058
349.0,1.004528207300077,0.9994476987611648,1.009608715838989
350.0,1.0045170553156308,0.9994365467767187,1.009597563854543
351.0,1.0041892542345194,0.9991087456956073,1.0092697627734315
352.0,1.0045227844182405,0.9994422758793283,1.0096032929571526
353.0,1.0042569247216195,0.9991764161827074,1.0093374332605316
354.0,1.0043945056952799,0.9993139971563677,1.009475014234192
355.0,1.00468038784349,0.9995998793045778,1.009760896382402
356.0,1.0047555529559644,0.9996750444170522,1.0098360614948765
357.0,1.0047101136217367,0.9996296050828245,1.0097906221606487
358.0,1.0043056411531806,0.9992251326142684,1.0093861496920926
359.0,1.0044001898457906,0.9993196813068784,1.0094806983847027
360.0,1.0045583490163568,0.9994778404774446,1.0096388575552688
361.0,1.0046374873701975,0.9995569788312854,1.0097179959091096
362.0,1.0046616638816095,0.9995811553426973,1.0097421724205216
363.0,1.004584039003149,0.9995035304642369,1.0096645475420611
364.0,1.0043000990646296,0.9992195905257174,1.0093806076035416
365.0,1.0046525857891417,0.9995720772502296,1.0097330943280538
366.0,1.0042801106256865,0.9991996020867743,1.0093606191645985
367.0,1.0046774416217958,0.9995969330828837,1.009757950160708
368.0,1.004593491777926,0.9995129832390138,1.009674000316838
369.0,1.0047886174967724,0.9997081089578602,1.0098691260356845
370.0,1.004522020460559,0.9994415119216468,1.009602528999471
371.0,1.0048803314366948,0.9997998228977826,1.0099608399756068
372.0,1.0046022808831845,0.9995217723442723,1.0096827894220965
373.0,1.004283804355665,0.9992032958167528,1.009364312894577
374.0,1.0044076403015194,0.9993271317626072,1.0094881488404315
375.0,1.0039000185013123,0.9988195099624001,1.0089805270402243
376.0,1.0036190296777436,0.9985385211388315,1.0086995382166557
377.0,1.003252570870274,0.9981720623313618,1.008333079409186
378.0,1.0036858858206312,0.998605377281719,1.0087663943595433
379.0,1.0038181232787924,0.9987376147398802,1.0088986318177044
380.0,1.0038496565716644,0.9987691480327522,1.0089301651105764
381.0,1.003705174142589,0.9986246656036769,1.0087856826815012
382.0,1.0038200992809174,0.9987395907420052,1.0089006078198295
383.0,1.0035978702444985,0.9985173617055864,1.0086783787834106
384.0,1.0039735789296758,0.9988930703907636,1.0090540874685878
385.0,1.0041288839519338,0.9990483754130216,1.0092093924908458
386.0,1.0035621658818865,0.9984816573429743,1.0086426744207986
387.0,1.0031971255447374,0.9981166170058252,1.0082776340836495
388.0,1.0034904737857855,0.9984099652468733,1.0085709823246976
389.0,1.0029837975477847,0.9979032890088725,1.0080643060866967
390.0,1.0024884183520453,0.9974079098131331,1.0075689268909573
391.0,1.0026110188591009,0.9975305103201887,1.007691527398013
392.0,1.0025478975466302,0.997467389007718,1.0076284060855423
393.0,1.0023243410313591,0.997243832492447,1.0074048495702712
394.0,1.0018896317493098,0.9968091232103976,1.0069701402882218
395.0,1.0013871145146074,0.9963066059756952,1.0064676230535194
396.0,1.001824032201449,0.9967435236625369,1.0069045407403612
397.0,1.0012815566532394,0.9962010481143272,1.0063620651921514
398.0,1.0016801965190048,0.9965996879800926,1.0067607050579168
399.0,1.0014091299773247,0.9963286214384125,1.0064896385162367
400.0,1.0015417498844421,0.9964612413455299,1.0066222584233542
401.0,1.0017384327447465,0.9966579242058343,1.0068189412836586
402.0,1.0015947936815646,0.9965142851426524,1.0066753022204766
403.0,1.0012239585937572,0.9961434500548451,1.0063044671326693
404.0,1.001174214937219,0.9960937063983067,1.006254723476131
405.0,1.0016130966479608,0.9965325881090487,1.006693605186873
406.0,1.0012754143514173,0.9961949058125051,1.0063559228903294
407.0,1.001200909775551,0.9961204012366388,1.006281418314463
408.0,1.0013439047775359,0.9962633962386237,1.006424413316448
409.0,1.001473525488493,0.9963930169495808,1.006554034027405
410.0,1.0012706653698091,0.996190156830897,1.0063511739087212
411.0,1.0012971875424006,0.9962166790034884,1.0063776960813127
412.0,1.0013088361023392,0.996228327563427,1.0063893446412513
413.0,1.0017128267295186,0.9966323181906064,1.0067933352684306
414.0,1.0017181288970487,0.9966376203581365,1.0067986374359608
415.0,1.001663839053641,0.9965833305147288,1.006744347592553
416.0,1.0017102007509209,0.9966296922120087,1.006790709289833
417.0,1.0018156755425036,0.9967351670035914,1.0068961840814157
418.0,1.0018666371259455,0.9967861285870333,1.0069471456648575
419.0,1.0017677455390814,0.9966872370001693,1.0068482540779935
420.0,1.0017554691994446,0.9966749606605324,1.0068359777383566
421.0,1.0017902200384963,0.9967097114995841,1.0068707285774083
422.0,1.0022167862336142,0.997136277694702,1.0072972947725263
423.0,1.0019514570188326,0.9968709484799204,1.0070319655577447
424.0,1.0018579043515115,0.9967773958125993,1.0069384128904235
425.0,1.0015876243708908,0.9965071158319786,1.0066681329098028
426.0,1.001217375935201,0.9961368673962888,1.006297884474113
427.0,1.001267616019513,0.9961871074806009,1.0063481245584251
428.0,1.0014673247892187,0.9963868162503066,1.0065478333281308
429.0,1.0017010846748142,0.996620576135902,1.0067815932137263
430.0,1.0019791344484306,0.9968986259095184,1.0070596429873426
431.0,1.0017574064949406,0.9966768979560284,1.0068379150338527
432.0,1.0017584458452877,0.9966779373063755,1.0068389543841998
433.0,1.0018759063328282,0.996795397793916,1.0069564148717403
434.0,1.0017258903977144,0.9966453818588022,1.0068063989366265
435.0,1.0016934346358735,0.9966129260969613,1.0067739431747855
436.0,1.0017334487617966,0.9966529402228844,1.0068139573007087
437.0,1.0015858265673165,0.9965053180284044,1.0066663351062286
438.0,1.0016595182617771,0.996579009722865,1.0067400268006892
439.0,1.0018649292259296,0.9967844206870174,1.0069454377648417
440.0,1.0023305904099795,0.9972500818710673,1.0074110989488916
441.0,1.0023531164030528,0.9972726078641406,1.0074336249419649
442.0,1.0026563219032463,0.9975758133643341,1.0077368304421583
443.0,1.002931481427028,0.9978509728881159,1.00801198996594
444.0,1.0028053943461128,0.9977248858072006,1.0078859028850249
445.0,1.0025892411363988,0.9975087325974866,1.0076697496753109
446.0,1.0030776977577684,0.9979971892188563,1.0081582062966805
447.0,1.003274819799977,0.9981943112610648,1.008355328338889
448.0,1.0034643179664153,0.9983838094275032,1.0085448265053274
449.0,1.003612984785696,0.9985324762467839,1.0086934933246081
450.0,1.00327794179748,0.9981974332585678,1.008358450336392
451.0,1.0031111699374495,0.9980306613985374,1.0081916784763616
452.0,1.0033423669731882,0.9982618584342761,1.0084228755121003
453.0,1.003570628275182,0.9984901197362698,1.008651136814094
454.0,1.0031734432920314,0.9980929347531192,1.0082539518309435
455.0,1.0031073812376077,0.9980268726986955,1.0081878897765197
456.0,1.002943258694154,0.9978627501552418,1.008023767233066
