Sample Size,Mean Estimate,Lower Bound,Upper Bound
91.0,0.9985251814114585,0.9969090766835251,1.000141286139392
92.0,0.9982973456953981,0.9966812409674647,0.9999134504233315
93.0,0.9982974407872182,0.9966813360592848,0.9999135455151515
94.0,0.9981697067776183,0.9965536020496849,0.9997858115055517
95.0,0.9981526343767454,0.996536529648812,0.9997687391046788
96.0,0.9983072310276949,0.9966911262997615,0.9999233357556283
97.0,0.9983723064720063,0.9967562017440729,0.9999884111999396
98.0,0.9982590926805432,0.9966429879526099,0.9998751974084766
99.0,0.9986865888012918,0.9970704840733584,1.0003026935292252
100.0,0.9985443834095484,0.996928278681615,1.0001604881374817
101.0,0.998515360466088,0.9968992557381546,1.0001314651940214
102.0,0.9990272169909549,0.9974111122630215,1.0006433217188881
103.0,0.9990950723572444,0.997478967629311,1.0007111770851778
